144027,0,,,,,,,,,,53,35,000000000000000000000000000000000007000000000000000000000000000000000000,000000,00000000,,,,,,,,0,0,0,0,0,0,,53,AB,AB,,,0,0,,,,,,,,,,,,,,,53,35,000000000000000000000000000000000007000000000000000000000000000000000000,000000,00000000,,,,,,,,0,0,0,0,0,0,,53,AB,AB,,,0,0,,,,,,,,,,,,,
145321,47,,,,,,,,,,13,21,355335220000353255250000232555200007325100000000323551335000310000000000,,b100ab14,,,,,,,,23,0,2,b100ab14,1400,1630,,53355323331332255552335225521252122552332513,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCAD,,,2,1630,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,55,15,33,533135211200535125230000252125000007325230000000323523250000355332255000,,00000215,,,,,,,,24,24,0,4,4,215,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,0,215,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145362,48,,,,,,,,,,13,21,355335220000353255250000232555200007325100000000323551335000310000000000,,b100ab14,,,,,,,,23,0,2,b100ab14,1400,1630,,53355323331332255552335225521252122552332513,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCAD,,,2,1630,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533135211200535125230000252125000007325235500000323523250000355332255000,,bb50abb2,,,,,,,,25,0,1,bb50abb2,100,315,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,1,315,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145401,49,,,,,,,,,13,21,55,355330000000353250000000232000000007325100000000323551335000310000000000,,00001635,,,,,,,,24,1,0,5,5,1635,,5335532333133225555233522552125212255233251321,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACD,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCD,,,2,1635,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533135211200535125230000252125000007325235500000323523250000355332255000,,bb50abb2,,,,,,,,25,0,1,bb50abb2,100,315,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,1,315,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145442,50,,,,,,,,,13,21,55,355330000000353250000000232000000007325100000000323551335000310000000000,,00001635,,,,,,,,24,1,0,5,5,1635,,5335532333133225555233522552125212255233251321,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACD,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCD,,,2,1635,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533132112000535122300000252120000007325230000000323523250000355332255000,,bb40abb8,,,,,,,,26,0,2,bb40abb8,320,635,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,2,635,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145445,51,,,,,,,,,21,55,15,355330000000353250000000232130000007325100000000323551335000310000000000,,00001645,,,,,,,,25,2,0,10,10,1645,,533553233313322555523352255212521225523325132155,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBB,,,2,1645,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533132112000535122300000252120000007325230000000323523250000355332255000,,bb40abb8,,,,,,,,26,0,2,bb40abb8,320,635,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,2,635,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145487,52,,,,,,,,,55,15,33,355330000000353250000000232130000007325112000000323551335000310000000000,,00001653,,,,,,,,26,3,0,8,8,1653,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,2,1653,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533132112000535122300000252120000007325230000000323523250000355332255000,,bb40abb8,,,,,,,,26,0,2,bb40abb8,320,635,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,2,635,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145575,53,,,,,,,,,15,33,13,355330000000353250000000232130000007325112000000323551335500315000000000,,00001657,,,,,,,,27,4,0,4,4,1657,,5335532333133225555233522552125212255233251321551533,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAA,,,2,1657,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,15,33,533132112000535122300000252120000007325230000000323523250000355332255000,,bb40abb8,,,,,,,,26,0,2,bb40abb8,320,635,,53355323331332255552335225521252122552332513215515,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBD,,,2,635,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145601,54,,,,,,,,,15,33,13,355330000000353250000000232130000007325112000000323551335500315000000000,,00001657,,,,,,,,27,4,0,4,4,1657,,5335532333133225555233522552125212255233251321551533,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAA,,,2,1657,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,15,33,13,533131126600535136600000252166600007325236600000323523256600355332255666,,00000643,,,,,,,,27,1,0,8,8,643,,5335532333133225555233522552125212255233251321551533,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAA,,,2,643,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145609,55,,,,,,,,,33,13,12,355330000000353250000000232130000007325112000000323551335515315000000000,,00001660,,,,,,,,28,5,0,3,3,1660,,533553233313322555523352255212521225523325132155153313,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAAD,,,2,1660,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,15,33,13,533131126600535136600000252166600007325236600000323523256600355332255666,,00000643,,,,,,,,27,1,0,8,8,643,,5335532333133225555233522552125212255233251321551533,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAA,,,2,643,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145637,56,,,,,,,,,33,13,12,355330000000353250000000232130000007325112000000323551335515315000000000,,00001660,,,,,,,,28,5,0,3,3,1660,,533553233313322555523352255212521225523325132155153313,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAAD,,,2,1660,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,33,13,12,533131126600535136651000252166600007325236600000323523256600355332255666,,00000648,,,,,,,,28,2,0,5,5,648,,533553233313322555523352255212521225523325132155153313,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAAD,,,2,648,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145649,57,,,,,,,,,13,12,13,355330000000353250000000232133300007325112000000323551335515315000000000,,00001668,,,,,,,,29,6,0,8,8,1668,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,1668,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,33,13,12,533131126600535136651000252166600007325236600000323523256600355332255666,,00000648,,,,,,,,28,2,0,5,5,648,,533553233313322555523352255212521225523325132155153313,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAAD,,,2,648,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145673,58,,,,,,,,,13,12,13,355330000000353250000000232133300007325112000000323551335515315000000000,,00001668,,,,,,,,29,6,0,8,8,1668,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,1668,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,13,12,13,533131126600535136651000252166600007325236633000323523256600355332255666,,00000653,,,,,,,,29,3,0,5,5,653,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,653,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145695,59,,,,,,,,,,12,13,355330000000353250000000232133310007325112300000323551335515315000000000,,bb60abb3,,,,,,,,30,0,1,bb60abb3,180,1848,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,1848,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,13,12,13,533131126600535136651000252166600007325236633000323523256600355332255666,,00000653,,,,,,,,29,3,0,5,5,653,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,653,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145731,60,,,,,,,,,,12,13,355330000000353250000000232133310007325112300000323551335515315000000000,,bb60abb3,,,,,,,,30,0,1,bb60abb3,180,1848,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,1848,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,12,13,12,533131126600535136651100252166630007325236633000323523256600355332255666,,00000657,,,,,,,,30,4,0,4,4,657,,5335532333133225555233522552125212255233251321551533131213,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDAD,,,2,657,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145778,61,,,,,,,,,,12,13,355330000000353250000000232110000007325112000000323551551500315000000000,,bb40abb8,,,,,,,,31,0,2,bb40abb8,320,2168,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,2168,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,12,13,12,533131126600535136651100252166630007325236633000323523256600355332255666,,00000657,,,,,,,,30,4,0,4,4,657,,5335532333133225555233522552125212255233251321551533131213,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDAD,,,2,657,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145783,62,,,,,,,,,,12,13,355330000000353250000000232110000007325112000000323551551500315000000000,,bb40abb8,,,,,,,,31,0,2,bb40abb8,320,2168,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,2168,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,13,12,35,533131126600535136651100252166630007325236633200323523256610355332255666,,00000660,,,,,,,,31,5,0,3,3,660,,533553233313322555523352255212521225523325132155153313121312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCD,,,2,660,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145817,63,,,,,,,,,,12,13,355330000000353250000000232110000007325112000000323551551500315000000000,,bb40abb8,,,,,,,,31,0,2,bb40abb8,320,2168,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,2168,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,12,35,52,533131126600535136651100252166631307325236633200323523256610355332255666,,00000665,,,,,,,,32,6,0,5,5,665,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,665,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145840,64,,,,,,,,,,12,13,355330000000353250000000232110000007325112000000323551551500315000000000,,bb40abb8,,,,,,,,31,0,2,bb40abb8,320,2168,,53355323331332255552335225521252122552332513215515331312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCD,,,2,2168,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131126600535136651110252166631327325236633200323523256610355332255666,,bb40abb1,,,,,,,,33,0,1,bb40abb1,40,705,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,705,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145871,65,,,,,,,,,12,13,12,355330000000353250000000232000000007325200000000323551551500315000000000,,00002174,,,,,,,,32,1,0,6,6,2174,,5335532333133225555233522552125212255233251321551533131213,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDAD,,,2,2174,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131126600535136651110252166631327325236633200323523256610355332255666,,bb40abb1,,,,,,,,33,0,1,bb40abb1,40,705,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,705,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145913,66,,,,,,,,,13,12,35,355330000000353250000000232000000007325221000000323551551500315000000000,,00002182,,,,,,,,33,2,0,8,8,2182,,533553233313322555523352255212521225523325132155153313121312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCD,,,2,2182,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131126600535136651110252166631327325236633200323523256610355332255666,,bb40abb1,,,,,,,,33,0,1,bb40abb1,40,705,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,705,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145920,67,,,,,,,,,13,12,35,355330000000353250000000232000000007325221000000323551551500315000000000,,00002182,,,,,,,,33,2,0,8,8,2182,,533553233313322555523352255212521225523325132155153313121312,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCD,,,2,2182,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166633207325236633200323523256610355332255666,,bb40abb8,,,,,,,,34,0,2,bb40abb8,320,1025,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,1025,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145955,68,,,,,,,,,12,35,52,355333000000353251000000232000000007325221000000323551551500315000000000,,00002190,,,,,,,,34,3,0,8,8,2190,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,2190,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166633207325236633200323523256610355332255666,,bb40abb8,,,,,,,,34,0,2,bb40abb8,320,1025,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,1025,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
145995,69,,,,,,,,,35,52,55,355333000000353251000000232000000007325221120000323551551500315000000000,,00002197,,,,,,,,35,4,0,7,7,2197,,5335532333133225555233522552125212255233251321551533131213123552,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBC,,,2,2197,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166633207325236633200323523256610355332255666,,bb40abb8,,,,,,,,34,0,2,bb40abb8,320,1025,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,2,1025,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146004,70,,,,,,,,,35,52,55,355333000000353251000000232000000007325221120000323551551500315000000000,,00002197,,,,,,,,35,4,0,7,7,2197,,5335532333133225555233522552125212255233251321551533131213123552,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBC,,,2,2197,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166200007325236200000323523256100355332255666,,bb50ab18,,,,,,,,35,0,3,bb50ab18,900,1925,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,3,1925,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146035,71,,,,,,,,,52,55,33,355333500000353251300000232000000007325221120000323551551500315000000000,,00002204,,,,,,,,36,5,0,7,7,2204,,533553233313322555523352255212521225523325132155153313121312355255,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBB,,,2,2204,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166200007325236200000323523256100355332255666,,bb50ab18,,,,,,,,35,0,3,bb50ab18,900,1925,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,3,1925,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146080,72,,,,,,,,,55,55,33,355333500000353251300000232000000007325221120250323551551500315000000000,,00002204,,,,,,,,37,6,0,0,0,2204,,53355323331332255552335225521252122552332513215515331312131235525555,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBBBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBBBB,,,2,2204,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,,35,52,533131120000535136650000252166200007325236200000323523256100355332255666,,bb50ab18,,,,,,,,35,0,3,bb50ab18,900,1925,,53355323331332255552335225521252122552332513215515331312131235,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCAB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDAB,,,3,1925,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146093,73,,,,,,,,,55,55,33,355333500000353251300000232000000007325221120250323551551500315000000000,,00002204,,,,,,,,37,6,0,0,0,2204,,53355323331332255552335225521252122552332513215515331312131235525555,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBBBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBBBB,,,2,2204,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,35,52,55,533131120000535136500000252160000007325230000000323523561000355335566600,,00001928,,,,,,,,36,1,0,3,3,1928,,5335532333133225555233522552125212255233251321551533131213123552,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBC,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBC,,,3,1928,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146134,74,,,,,,,,,55,55,33,355333500000353251300000232000000007325221120250323551551500315000000000,,00002204,,,,,,,,37,6,0,0,0,2204,,53355323331332255552335225521252122552332513215515331312131235525555,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBBBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBBBB,,,2,2204,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,52,55,33,533131120000535136500000252163500007325230000000323523561000355335566600,,00001936,,,,,,,,37,2,0,8,8,1936,,533553233313322555523352255212521225523325132155153313121312355255,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBB,,,3,1936,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
146170,75,,,,,,,,,55,55,33,355333500000353251300000232000000007325221120250323551551500315000000000,,00002204,,,,,,,,37,6,0,0,0,2204,,53355323331332255552335225521252122552332513215515331312131235525555,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBBBB,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBBBB,,,2,2204,,,,,L_T1_GTR___standard,,,,,L_T1_GTR03_33000001,,,,55,33,51,533131120000535136525000252163500007325230000000323523561000355335566600,,00001941,,,,,,,,38,3,0,5,5,1941,,53355323331332255552335225521252122552332513215515331312131235525533,BAABBACAAADAACCBBBBCAABCCBBCDCBCDCCBBCAACBDACDBBDBAADADCDADCABBCBBAA,ABABABACAAADACBCBBBCAABCBCBCCDBCCDBCBCAABCADCDBBBDAAADCDADCDABBCBBAA,,,3,1941,,,,,L_T1_GTR___standard/L_T1_GTR___zabuton_,,,,,L_T1_GTR03_33000001,,,
